CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
CUST000737,0,27.0,Mobile Phone,Tier 3,12.4,Credit Card,Male,4.6,4,Mobile Phone,3,Divorced,14,0,25.2,16,12,46.0,258.14
CUST000738,1,11.7,Tablet,Tier 2,40.1,Debit Card,Male,3.1,6,Mobile Phone,4,Married,4,0,12.5,1,14,16.7,272.93
CUST000739,0,22.1,Mobile Phone,Tier 1,16.4,Credit Card,Male,1.0,3,Mobile Phone,3,Divorced,22,0,13.3,7,15,2.8,184.83
CUST000740,0,24.8,Computer,Tier 1,122.6,Credit Card,Male,3.0,2,Grocery,2,Divorced,19,1,25.4,14,7,39.2,304.56
CUST000741,0,49.7,Tablet,Tier 2,21.5,Cash on Delivery,Male,3.4,2,Laptop & Accessory,4,Married,7,0,11.6,5,1,45.7,277.62
CUST000742,0,44.0,Computer,Tier 3,23.5,Debit Card,Female,2.6,6,Mobile Phone,4,Divorced,4,1,25.7,1,9,37.6,268.88
CUST000743,1,46.2,Tablet,Tier 1,113.5,Credit Card,Female,3.6,1,Fashion,2,Married,2,0,11.1,14,4,39.2,318.46
CUST000744,0,0.7,Tablet,Tier 3,120.2,E-wallet,Male,2.9,6,Laptop & Accessory,2,Single,7,1,24.1,11,6,28.8,182.39
CUST000745,0,25.0,Tablet,Tier 2,98.4,UPI,Male,4.7,1,Fashion,1,Divorced,3,0,15.6,2,6,42.4,237.47
CUST000746,1,28.9,Tablet,Tier 3,5.7,Credit Card,Female,0.3,1,Laptop & Accessory,5,Single,15,0,25.1,9,11,1.6,304.73
CUST000747,0,1.2,Tablet,Tier 1,5.2,Debit Card,Female,0.5,6,Mobile Phone,4,Divorced,1,0,15.8,13,3,35.3,277.95
CUST000748,0,15.6,Mobile Phone,Tier 3,51.1,Credit Card,Male,0.9,2,Others,4,Divorced,2,0,20.8,13,4,30.9,226.76
CUST000749,1,45.6,Tablet,Tier 3,22.5,UPI,Female,3.5,3,Mobile Phone,2,Single,10,0,12.2,2,13,2.3,117.15
CUST000750,0,8.2,Tablet,Tier 2,7.2,Debit Card,Female,3.2,2,Grocery,2,Divorced,16,0,14.6,0,11,25.0,246.86
CUST000751,0,32.1,Mobile Phone,Tier 2,61.6,Cash on Delivery,Female,4.5,2,Grocery,5,Divorced,15,0,22.6,0,10,23.7,218.48
CUST000752,1,12.9,Mobile Phone,Tier 2,120.1,Debit Card,Male,3.7,2,Laptop & Accessory,2,Single,15,0,18.9,1,3,31.8,141.44
CUST000753,0,0.7,Mobile Phone,Tier 1,44.5,Cash on Delivery,Female,2.5,6,Grocery,3,Divorced,14,1,24.9,9,13,3.6,298.51
CUST000754,0,14.5,Mobile Phone,Tier 1,85.7,Debit Card,Male,5.0,6,Mobile Phone,3,Married,22,0,17.4,3,6,37.0,177.23
CUST000755,0,58.6,Mobile Phone,Tier 2,84.6,UPI,Male,1.3,6,Fashion,3,Divorced,14,1,24.0,3,1,6.4,187.18
CUST000756,1,48.1,Mobile Phone,Tier 2,35.6,UPI,Male,4.2,2,Mobile Phone,3,Divorced,6,0,17.7,12,8,19.3,251.29
CUST000757,0,57.6,Tablet,Tier 1,84.4,Debit Card,Male,2.1,3,Laptop & Accessory,5,Divorced,14,0,25.7,8,8,40.5,209.98
CUST000758,0,29.3,Tablet,Tier 1,30.9,Credit Card,Male,3.2,1,Grocery,4,Single,17,0,25.4,6,9,25.8,120.09
CUST000759,1,6.6,Computer,Tier 1,19.9,UPI,Female,3.6,5,Fashion,3,Married,18,0,15.9,15,6,17.5,187.17
CUST000760,1,32.9,Tablet,Tier 1,90.6,Cash on Delivery,Male,3.2,1,Others,2,Married,20,1,24.3,2,1,2.2,121.25
CUST000761,0,27.3,Tablet,Tier 2,18.8,Cash on Delivery,Male,0.7,1,Fashion,3,Divorced,19,0,23.7,9,3,30.9,142.92
CUST000762,0,50.7,Mobile Phone,Tier 1,126.6,E-wallet,Male,2.2,5,Fashion,5,Single,17,1,14.2,15,15,45.4,101.61
CUST000763,0,5.9,Mobile Phone,Tier 2,27.4,Cash on Delivery,Female,2.8,2,Mobile Phone,2,Single,16,1,20.4,2,1,41.9,140.8
CUST000764,1,29.3,Tablet,Tier 3,77.5,E-wallet,Female,4.2,3,Others,3,Married,8,0,12.1,10,15,33.0,174.35
CUST000765,0,9.0,Computer,Tier 3,55.2,Debit Card,Female,2.2,3,Laptop & Accessory,4,Single,7,1,23.6,9,13,4.8,221.1
CUST000766,0,19.5,Mobile Phone,Tier 1,20.4,Debit Card,Female,4.6,1,Laptop & Accessory,2,Divorced,20,0,13.6,15,15,11.0,306.84
CUST000767,1,44.2,Tablet,Tier 3,8.4,Debit Card,Female,2.2,5,Fashion,2,Divorced,12,1,12.1,7,5,8.6,221.57
CUST000768,1,28.6,Tablet,Tier 3,81.0,Credit Card,Female,2.7,4,Fashion,4,Single,9,0,17.0,8,3,16.4,258.76
CUST000769,0,22.6,Computer,Tier 3,103.4,Credit Card,Female,4.0,2,Grocery,2,Divorced,14,0,19.7,14,14,10.8,180.48
CUST000770,1,23.7,Computer,Tier 1,107.7,E-wallet,Male,2.9,1,Others,3,Married,20,1,23.8,2,2,11.2,269.12
CUST000771,0,27.6,Mobile Phone,Tier 1,63.9,Cash on Delivery,Male,4.8,3,Fashion,2,Divorced,1,0,25.6,3,3,28.4,239.61
CUST000772,1,47.1,Computer,Tier 3,99.8,Cash on Delivery,Female,3.3,6,Grocery,3,Single,10,0,17.6,12,9,14.7,203.45
CUST000773,0,53.5,Tablet,Tier 2,87.1,Debit Card,Male,2.6,6,Others,4,Married,17,0,11.9,11,11,31.1,143.6
CUST000774,0,57.3,Tablet,Tier 3,93.4,UPI,Male,0.1,5,Laptop & Accessory,1,Divorced,17,0,22.2,8,16,43.6,168.3
CUST000775,1,47.2,Computer,Tier 1,65.1,Credit Card,Female,2.1,5,Grocery,4,Married,17,0,19.5,13,8,29.4,239.71
CUST000776,0,18.9,Computer,Tier 1,82.3,Credit Card,Male,1.5,1,Others,3,Single,4,1,17.7,6,13,34.6,195.86
CUST000777,0,41.3,Computer,Tier 1,103.3,Debit Card,Male,3.7,4,Grocery,5,Divorced,17,0,15.6,15,3,34.6,300.11
CUST000778,1,26.3,Computer,Tier 3,53.5,Credit Card,Female,1.0,3,Fashion,4,Divorced,18,0,18.5,4,11,15.2,152.84
CUST000779,1,15.3,Mobile Phone,Tier 2,103.3,Debit Card,Male,1.0,1,Mobile Phone,5,Married,20,0,16.1,9,2,0.7,116.44
CUST000780,0,50.5,Computer,Tier 1,77.2,E-wallet,Female,0.9,4,Laptop & Accessory,5,Divorced,2,0,22.4,10,5,2.5,232.6
CUST000781,0,2.3,Mobile Phone,Tier 1,25.2,Cash on Delivery,Female,0.6,5,Fashion,3,Divorced,8,0,19.2,6,12,13.0,299.36
CUST000782,0,54.1,Tablet,Tier 3,8.0,UPI,Male,1.6,6,Fashion,3,Divorced,13,1,24.2,13,12,31.7,182.07
CUST000783,0,27.7,Computer,Tier 2,49.3,Cash on Delivery,Male,4.4,2,Others,1,Divorced,22,1,19.2,10,13,41.7,245.74
CUST000784,0,38.2,Mobile Phone,Tier 3,71.7,Cash on Delivery,Male,3.9,6,Grocery,2,Single,20,0,14.6,11,12,44.1,152.07
CUST000785,0,39.6,Computer,Tier 1,107.5,E-wallet,Female,3.7,3,Laptop & Accessory,4,Divorced,22,0,23.8,1,1,1.2,225.66
CUST000786,1,53.7,Tablet,Tier 2,20.6,Credit Card,Female,4.0,3,Fashion,3,Married,15,1,19.4,0,4,45.5,277.03
CUST000787,0,38.2,Tablet,Tier 2,102.6,UPI,Female,1.3,6,Others,4,Single,20,1,14.1,9,8,14.8,295.08
CUST000788,0,36.8,Tablet,Tier 1,110.3,Credit Card,Male,4.4,6,Laptop & Accessory,5,Married,9,0,20.4,0,1,38.8,123.65
CUST000789,0,4.0,Computer,Tier 2,23.4,Cash on Delivery,Male,0.7,4,Grocery,2,Married,3,0,16.4,5,5,8.3,180.18
CUST000790,1,31.1,Computer,Tier 2,108.9,Debit Card,Female,1.7,1,Fashion,1,Married,3,1,23.7,6,12,2.9,243.92
CUST000791,0,9.0,Mobile Phone,Tier 3,126.0,Cash on Delivery,Male,2.9,5,Fashion,4,Single,2,0,17.8,16,4,17.4,107.81
CUST000792,0,44.2,Tablet,Tier 1,93.7,Credit Card,Male,0.5,4,Fashion,2,Single,1,0,21.9,8,6,39.5,255.39
CUST000793,0,30.7,Computer,Tier 1,100.7,Cash on Delivery,Female,3.7,2,Laptop & Accessory,1,Single,14,0,12.4,6,7,10.2,218.81
CUST000794,0,40.8,Tablet,Tier 1,126.3,Debit Card,Female,1.9,6,Laptop & Accessory,4,Divorced,17,0,16.9,16,9,7.1,164.93
CUST000795,0,2.5,Tablet,Tier 1,78.9,E-wallet,Male,3.9,2,Laptop & Accessory,2,Married,13,0,25.7,2,1,41.9,283.3
CUST000796,1,5.1,Mobile Phone,Tier 1,42.6,Credit Card,Female,2.5,2,Laptop & Accessory,3,Single,19,0,23.1,15,11,43.2,165.26
CUST000797,1,43.0,Mobile Phone,Tier 2,107.2,Cash on Delivery,Male,0.9,4,Others,4,Married,15,0,13.4,4,10,0.6,323.07
CUST000798,0,4.3,Mobile Phone,Tier 3,80.0,Credit Card,Female,3.7,5,Mobile Phone,2,Single,14,0,15.2,0,16,33.5,283.68
CUST000799,0,4.3,Mobile Phone,Tier 1,75.9,E-wallet,Female,1.3,3,Others,1,Single,2,0,15.9,3,4,14.2,259.3
CUST000800,1,0.7,Tablet,Tier 3,35.9,Cash on Delivery,Female,2.5,1,Fashion,2,Single,7,0,20.8,10,6,17.2,113.8
CUST000801,1,57.4,Mobile Phone,Tier 3,97.3,Cash on Delivery,Male,0.4,3,Others,3,Married,17,1,22.4,8,10,21.6,303.47
CUST000802,0,44.3,Mobile Phone,Tier 2,15.0,Credit Card,Male,3.1,5,Grocery,4,Divorced,18,1,22.2,7,7,19.6,277.76
CUST000803,0,21.2,Mobile Phone,Tier 1,117.8,Credit Card,Female,3.3,3,Laptop & Accessory,4,Single,6,0,18.6,7,7,23.7,151.53
CUST000804,0,17.8,Mobile Phone,Tier 2,44.8,Debit Card,Female,1.9,6,Grocery,4,Single,21,0,23.2,4,8,26.8,188.26
CUST000805,0,21.0,Tablet,Tier 1,20.6,E-wallet,Female,4.8,6,Grocery,3,Single,8,1,17.6,11,14,21.4,160.44
CUST000806,1,46.5,Mobile Phone,Tier 2,59.0,Debit Card,Male,4.4,4,Fashion,1,Divorced,2,0,12.9,0,10,32.3,321.49
CUST000807,1,39.7,Tablet,Tier 3,10.2,Cash on Delivery,Female,3.5,2,Laptop & Accessory,4,Married,1,0,19.5,14,8,33.1,292.19
CUST000808,1,11.1,Computer,Tier 1,88.5,Credit Card,Female,3.6,5,Grocery,1,Married,16,1,25.3,5,8,20.3,309.3
CUST000809,0,10.4,Tablet,Tier 3,115.1,Cash on Delivery,Female,1.3,5,Fashion,2,Married,7,0,22.9,9,8,6.6,277.47
CUST000810,0,5.9,Tablet,Tier 3,107.1,Cash on Delivery,Female,3.3,3,Laptop & Accessory,1,Married,22,1,19.7,13,16,29.5,202.68
CUST000811,1,39.6,Mobile Phone,Tier 2,20.5,UPI,Male,1.0,4,Mobile Phone,1,Single,11,1,20.7,7,12,35.6,146.22
CUST000812,1,45.9,Computer,Tier 1,20.4,UPI,Male,0.7,3,Fashion,4,Divorced,15,0,25.0,2,15,29.4,146.82
CUST000813,0,15.9,Computer,Tier 3,104.2,Cash on Delivery,Female,5.0,3,Others,5,Single,13,0,17.4,11,8,27.1,134.13
CUST000814,1,1.3,Computer,Tier 2,117.8,Credit Card,Male,3.1,5,Laptop & Accessory,5,Divorced,2,0,16.0,11,6,10.6,223.0
CUST000815,1,4.9,Computer,Tier 1,61.2,Cash on Delivery,Male,2.2,3,Grocery,3,Married,14,0,25.7,14,9,29.7,306.99
CUST000816,0,58.1,Tablet,Tier 1,65.9,UPI,Male,1.4,2,Grocery,3,Divorced,6,0,24.0,6,3,15.4,323.15
CUST000817,0,17.7,Computer,Tier 3,43.8,Credit Card,Female,3.0,3,Others,5,Single,9,0,15.8,3,6,42.3,164.64
CUST000818,0,46.2,Tablet,Tier 1,114.1,Cash on Delivery,Male,0.2,2,Others,2,Single,7,0,18.0,8,5,30.1,256.9
CUST000819,0,37.5,Tablet,Tier 3,83.7,E-wallet,Male,0.5,5,Grocery,4,Married,18,1,17.2,15,15,12.8,234.35
CUST000820,0,22.9,Tablet,Tier 1,40.2,E-wallet,Male,0.2,4,Laptop & Accessory,4,Single,9,0,13.2,12,16,21.8,210.01
CUST000821,1,12.3,Computer,Tier 2,41.5,Cash on Delivery,Female,2.5,6,Fashion,2,Single,4,0,25.4,3,15,38.9,249.8
CUST000822,0,7.3,Mobile Phone,Tier 3,113.7,Credit Card,Female,3.0,2,Others,2,Divorced,9,0,17.1,8,8,15.4,183.56
CUST000823,0,36.9,Mobile Phone,Tier 3,6.7,Cash on Delivery,Male,0.3,4,Others,5,Single,4,0,24.1,14,4,24.2,312.51
CUST000824,0,46.5,Computer,Tier 1,44.4,Cash on Delivery,Male,3.6,4,Others,3,Married,12,0,13.8,14,4,31.3,258.73
CUST000825,0,38.6,Mobile Phone,Tier 1,72.6,UPI,Female,1.2,2,Mobile Phone,2,Married,4,0,19.2,5,13,34.7,269.7
CUST000826,1,31.8,Mobile Phone,Tier 3,23.1,E-wallet,Female,3.4,5,Laptop & Accessory,3,Single,20,0,11.4,10,15,8.0,154.54
CUST000827,0,2.5,Tablet,Tier 1,16.2,UPI,Male,4.9,1,Laptop & Accessory,1,Married,14,1,22.5,7,16,26.0,137.93
CUST000828,0,58.1,Tablet,Tier 2,104.5,UPI,Male,3.5,4,Laptop & Accessory,4,Divorced,7,1,19.7,16,10,42.0,188.73
CUST000829,1,47.9,Computer,Tier 1,114.1,Cash on Delivery,Female,4.4,4,Laptop & Accessory,5,Divorced,13,0,20.4,16,11,44.5,272.5
CUST000830,0,17.6,Computer,Tier 2,105.5,UPI,Female,4.7,5,Laptop & Accessory,4,Single,22,0,11.8,3,10,30.2,311.23
CUST000831,0,58.8,Mobile Phone,Tier 2,114.7,E-wallet,Male,2.4,5,Grocery,5,Single,8,0,14.2,14,13,45.2,196.15
CUST000832,0,36.1,Tablet,Tier 2,72.5,UPI,Female,3.5,3,Others,1,Divorced,5,0,12.1,1,5,26.3,274.19
CUST000833,0,34.9,Computer,Tier 2,104.1,E-wallet,Male,4.3,5,Grocery,4,Married,12,0,15.3,1,11,20.4,205.84
CUST000834,0,44.9,Computer,Tier 2,51.9,UPI,Male,1.8,4,Mobile Phone,1,Single,13,1,20.4,9,13,25.4,166.43
CUST000835,0,48.7,Computer,Tier 1,86.3,E-wallet,Male,1.3,2,Fashion,5,Single,20,0,19.5,2,13,5.3,266.33
CUST000836,0,39.4,Computer,Tier 2,125.6,UPI,Female,4.7,1,Others,2,Married,14,0,20.2,7,15,18.5,279.6
CUST000837,1,7.7,Computer,Tier 1,32.5,UPI,Male,3.6,3,Mobile Phone,4,Single,18,0,19.2,6,6,21.1,145.64
CUST000838,0,20.3,Computer,Tier 2,52.6,Credit Card,Male,1.1,2,Grocery,1,Married,20,1,15.1,11,16,39.0,168.66
CUST000839,0,55.7,Mobile Phone,Tier 3,63.6,E-wallet,Female,2.2,1,Fashion,4,Married,4,1,14.7,14,15,34.9,211.32
CUST000840,0,13.5,Tablet,Tier 2,21.8,E-wallet,Female,4.0,1,Mobile Phone,4,Married,21,0,13.1,13,11,27.7,141.97
CUST000841,0,22.3,Tablet,Tier 3,14.9,E-wallet,Male,2.7,1,Fashion,4,Married,18,0,23.7,15,4,16.0,308.99
CUST000842,0,25.9,Computer,Tier 2,106.2,Debit Card,Male,3.2,6,Mobile Phone,3,Married,7,0,20.2,13,2,8.6,233.05
CUST000843,0,26.4,Tablet,Tier 2,124.2,UPI,Female,3.8,2,Grocery,1,Divorced,15,0,13.8,2,12,16.0,127.27
CUST000844,1,36.8,Tablet,Tier 2,54.4,E-wallet,Female,3.1,3,Fashion,1,Married,21,0,13.7,5,12,31.3,141.41
CUST000845,0,56.6,Tablet,Tier 3,15.7,Debit Card,Female,2.7,3,Mobile Phone,4,Divorced,6,1,24.1,16,14,12.1,314.73
CUST000846,0,14.4,Computer,Tier 3,13.0,Credit Card,Male,3.7,1,Grocery,2,Married,16,0,22.1,13,2,19.6,266.09
CUST000847,0,7.3,Computer,Tier 2,113.7,E-wallet,Male,3.6,2,Others,4,Single,20,1,20.9,13,12,17.8,265.24
CUST000848,1,11.8,Tablet,Tier 1,61.6,E-wallet,Male,3.1,6,Grocery,3,Divorced,8,0,17.1,12,16,35.2,116.31
CUST000849,0,53.2,Tablet,Tier 2,44.0,Debit Card,Female,1.8,1,Grocery,5,Single,21,1,14.9,2,3,40.7,301.44
CUST000850,0,38.7,Computer,Tier 3,63.1,UPI,Male,2.0,5,Others,3,Married,16,1,25.7,12,2,32.2,199.84
CUST000851,0,17.2,Mobile Phone,Tier 2,43.8,Credit Card,Female,4.9,3,Grocery,2,Married,22,0,23.0,1,1,15.7,248.44
CUST000852,1,49.0,Tablet,Tier 3,64.7,E-wallet,Male,0.6,4,Others,4,Single,16,0,15.5,8,14,19.9,315.93
CUST000853,0,51.7,Mobile Phone,Tier 3,109.9,UPI,Female,1.3,1,Others,1,Married,3,0,23.7,12,8,6.6,122.5
CUST000854,1,50.8,Tablet,Tier 3,77.3,Credit Card,Male,2.5,5,Others,4,Single,17,1,22.4,7,12,7.7,208.51
CUST000855,0,55.1,Mobile Phone,Tier 2,89.7,Cash on Delivery,Male,4.2,3,Mobile Phone,2,Married,9,0,15.5,15,16,7.6,111.16
CUST000856,0,15.1,Mobile Phone,Tier 3,49.5,Cash on Delivery,Female,0.8,6,Fashion,1,Married,3,0,17.4,2,16,6.0,212.4
CUST000857,0,45.3,Mobile Phone,Tier 3,95.1,Credit Card,Female,1.4,2,Mobile Phone,3,Divorced,20,0,13.8,12,5,8.3,156.76
CUST000858,0,27.6,Computer,Tier 2,86.3,Debit Card,Male,0.3,3,Others,5,Single,7,0,12.7,3,10,9.3,304.99
CUST000859,0,50.5,Mobile Phone,Tier 3,19.6,Credit Card,Female,3.5,2,Fashion,5,Married,18,0,21.8,1,1,5.1,189.66
CUST000860,0,43.7,Mobile Phone,Tier 2,74.9,Credit Card,Female,1.2,2,Fashion,4,Single,12,0,15.0,14,13,29.5,242.62
CUST000861,1,46.6,Mobile Phone,Tier 3,36.3,Debit Card,Male,1.9,6,Others,3,Divorced,19,0,23.3,16,16,45.6,293.56
CUST000862,0,39.4,Tablet,Tier 1,103.1,Debit Card,Female,2.2,6,Fashion,2,Single,16,0,25.9,9,9,40.4,321.33
CUST000863,0,10.6,Mobile Phone,Tier 1,57.0,UPI,Male,4.5,1,Fashion,5,Divorced,22,1,12.1,0,8,2.1,213.36
CUST000864,0,32.7,Tablet,Tier 3,126.4,UPI,Male,2.1,1,Mobile Phone,3,Single,17,1,18.1,5,4,19.5,202.55
CUST000865,0,59.1,Mobile Phone,Tier 1,16.3,Debit Card,Female,0.7,3,Fashion,4,Single,20,0,23.0,2,8,39.5,117.04
CUST000866,0,56.2,Mobile Phone,Tier 2,100.2,Cash on Delivery,Female,2.6,6,Others,1,Divorced,15,1,22.8,6,13,6.2,102.87
CUST000867,0,2.6,Computer,Tier 1,87.2,Cash on Delivery,Male,4.8,5,Laptop & Accessory,4,Married,1,0,22.4,12,12,39.0,236.98
CUST000868,0,9.9,Tablet,Tier 3,98.6,Credit Card,Male,3.0,3,Laptop & Accessory,4,Married,2,0,16.2,12,13,27.3,114.73
CUST000869,1,7.9,Mobile Phone,Tier 3,42.5,E-wallet,Male,4.9,4,Laptop & Accessory,3,Married,8,0,17.8,16,10,42.8,185.59
CUST000870,1,43.6,Tablet,Tier 2,65.0,Credit Card,Male,4.2,2,Others,5,Single,22,0,19.9,0,16,40.3,100.81
CUST000871,0,49.1,Tablet,Tier 3,102.2,Credit Card,Male,0.2,2,Laptop & Accessory,3,Single,2,0,25.6,13,7,31.1,238.43
CUST000872,0,12.8,Computer,Tier 2,33.4,E-wallet,Male,3.3,1,Mobile Phone,1,Married,19,0,15.9,2,11,30.3,195.72
CUST000873,0,30.4,Computer,Tier 1,32.6,Debit Card,Female,1.4,5,Others,3,Single,9,0,24.8,13,15,9.8,128.58
CUST000874,0,50.4,Computer,Tier 1,72.2,Cash on Delivery,Female,2.8,6,Others,2,Single,9,1,15.0,0,11,5.4,166.68
CUST000875,0,44.0,Computer,Tier 2,68.9,Credit Card,Female,1.4,6,Others,4,Married,13,0,25.8,15,7,19.1,228.17
CUST000876,0,32.5,Computer,Tier 2,39.4,E-wallet,Male,1.7,1,Fashion,5,Divorced,6,0,21.1,9,1,8.6,247.76
CUST000877,1,35.4,Computer,Tier 3,41.4,UPI,Female,4.6,4,Fashion,1,Single,15,1,18.0,12,6,4.7,204.03
CUST000878,0,30.5,Computer,Tier 1,38.9,Credit Card,Male,1.0,3,Fashion,4,Single,19,1,20.2,3,13,13.9,280.89
CUST000879,0,17.9,Computer,Tier 2,99.1,Cash on Delivery,Male,4.4,3,Grocery,3,Single,21,0,15.1,8,4,39.6,125.3
CUST000880,0,33.9,Mobile Phone,Tier 1,84.5,Debit Card,Female,0.2,5,Mobile Phone,2,Single,15,0,15.1,13,14,0.8,119.02
CUST000881,0,41.3,Tablet,Tier 2,106.6,Credit Card,Male,0.5,1,Others,3,Divorced,18,0,12.7,3,10,13.5,109.95
CUST000882,0,52.4,Computer,Tier 1,124.0,Credit Card,Male,4.3,1,Others,4,Married,7,0,12.7,9,10,19.5,220.56
CUST000883,0,38.2,Computer,Tier 3,62.8,E-wallet,Male,3.2,4,Fashion,1,Single,11,0,16.2,7,10,23.5,258.9
CUST000884,0,45.7,Tablet,Tier 1,13.1,UPI,Male,3.7,3,Others,5,Married,8,0,22.4,2,11,8.4,129.37
CUST000885,1,9.6,Mobile Phone,Tier 1,10.9,UPI,Male,1.0,1,Others,4,Single,6,1,20.1,6,12,44.4,243.76
CUST000886,0,27.7,Tablet,Tier 1,41.1,Debit Card,Male,2.7,6,Laptop & Accessory,1,Divorced,8,0,12.5,9,2,26.6,207.31
CUST000887,0,0.6,Tablet,Tier 1,118.8,Cash on Delivery,Female,3.7,5,Others,4,Married,2,1,23.8,2,10,24.0,322.15
CUST000888,0,14.8,Computer,Tier 1,68.8,Debit Card,Male,3.1,3,Grocery,2,Divorced,19,1,20.0,1,7,0.4,261.43
CUST000889,0,43.6,Tablet,Tier 3,38.2,Credit Card,Male,2.4,4,Fashion,3,Single,16,1,25.4,14,9,22.3,247.93
CUST000890,0,59.5,Tablet,Tier 2,53.7,Credit Card,Male,4.8,5,Mobile Phone,5,Divorced,7,0,21.1,8,13,38.5,228.35
CUST000891,1,6.0,Computer,Tier 1,78.0,UPI,Male,3.4,2,Mobile Phone,1,Divorced,10,1,13.6,14,5,10.1,324.41
CUST000892,1,24.1,Computer,Tier 3,84.7,Cash on Delivery,Female,4.5,6,Laptop & Accessory,5,Single,12,0,18.1,16,8,16.2,320.6
CUST000893,1,48.0,Computer,Tier 1,23.8,E-wallet,Female,3.6,4,Mobile Phone,5,Single,17,0,20.7,6,5,0.9,221.08
CUST000894,0,12.2,Computer,Tier 1,124.2,Cash on Delivery,Male,3.7,5,Mobile Phone,5,Married,7,0,11.4,14,14,44.9,202.42
CUST000895,0,33.3,Tablet,Tier 2,71.5,Credit Card,Male,0.4,1,Fashion,1,Single,22,0,11.2,11,7,3.1,203.98
CUST000896,0,44.0,Tablet,Tier 1,21.6,E-wallet,Male,1.8,2,Fashion,1,Married,8,1,12.9,7,7,41.3,196.38
CUST000897,0,37.0,Mobile Phone,Tier 3,114.0,Cash on Delivery,Female,4.3,4,Grocery,5,Divorced,7,1,14.8,1,9,14.4,219.56
CUST000898,1,11.3,Mobile Phone,Tier 3,14.1,Cash on Delivery,Female,1.2,1,Laptop & Accessory,3,Divorced,4,0,17.4,1,3,27.0,161.56
CUST000899,0,21.3,Tablet,Tier 2,115.7,E-wallet,Female,0.6,6,Mobile Phone,4,Married,3,0,18.3,4,14,31.2,308.53
CUST000900,0,47.0,Mobile Phone,Tier 1,126.6,Credit Card,Female,1.6,2,Grocery,5,Single,19,0,13.1,0,1,6.5,210.3
CUST000901,0,33.3,Tablet,Tier 3,90.5,Cash on Delivery,Male,1.1,3,Laptop & Accessory,2,Single,15,0,21.1,3,2,20.4,289.45
CUST000902,0,0.3,Mobile Phone,Tier 1,99.0,E-wallet,Female,4.6,1,Mobile Phone,5,Divorced,4,1,19.9,5,12,15.0,206.94
CUST000903,0,45.7,Computer,Tier 1,46.2,Credit Card,Female,4.3,5,Mobile Phone,1,Married,9,0,15.4,12,6,2.6,261.62
CUST000904,0,2.1,Mobile Phone,Tier 1,119.9,E-wallet,Male,2.5,4,Fashion,4,Divorced,13,1,11.2,10,14,38.3,175.8
CUST000905,0,44.7,Computer,Tier 2,69.6,E-wallet,Male,0.3,2,Others,2,Divorced,18,0,12.2,12,10,2.1,240.58
CUST000906,1,12.1,Computer,Tier 1,94.4,Cash on Delivery,Female,3.6,1,Laptop & Accessory,4,Single,21,0,16.9,7,10,30.0,212.13
CUST000907,1,57.5,Computer,Tier 3,117.7,Credit Card,Female,3.1,3,Mobile Phone,4,Married,16,0,13.3,6,12,14.4,182.6
CUST000908,0,22.1,Computer,Tier 1,124.0,Cash on Delivery,Female,4.9,4,Laptop & Accessory,2,Divorced,1,0,16.7,12,13,8.8,298.35
CUST000909,0,19.6,Mobile Phone,Tier 3,106.7,Debit Card,Female,2.8,4,Grocery,5,Single,4,0,20.4,0,14,30.7,125.36
CUST000910,0,8.9,Tablet,Tier 1,42.0,Debit Card,Male,1.7,1,Grocery,5,Divorced,18,1,19.2,5,9,26.4,209.56
CUST000911,0,18.3,Computer,Tier 3,122.9,Credit Card,Male,2.6,3,Others,5,Divorced,8,1,14.5,6,3,14.5,143.73
CUST000912,0,52.6,Mobile Phone,Tier 3,81.6,E-wallet,Female,4.9,6,Mobile Phone,3,Single,20,0,16.2,15,10,23.6,293.74
CUST000913,0,59.8,Computer,Tier 1,118.5,Cash on Delivery,Female,3.5,6,Fashion,5,Single,16,0,20.2,14,2,11.3,157.03
CUST000914,0,22.1,Mobile Phone,Tier 1,87.5,Cash on Delivery,Female,3.4,2,Mobile Phone,2,Married,21,0,23.9,1,11,39.7,242.52
CUST000915,0,26.9,Mobile Phone,Tier 3,42.5,Credit Card,Female,1.2,1,Laptop & Accessory,3,Divorced,11,0,22.3,15,1,14.4,137.25
CUST000916,0,43.3,Mobile Phone,Tier 2,50.1,Credit Card,Female,3.7,2,Grocery,5,Married,20,0,19.3,16,16,11.3,191.11
CUST000917,0,53.2,Tablet,Tier 1,72.2,Debit Card,Male,3.8,6,Laptop & Accessory,3,Single,21,0,16.4,14,2,34.6,302.36
CUST000918,1,35.6,Mobile Phone,Tier 2,101.4,UPI,Male,1.6,4,Others,2,Single,21,1,16.5,2,3,0.8,137.36
CUST000919,1,23.5,Mobile Phone,Tier 1,43.8,Credit Card,Male,2.4,2,Grocery,5,Divorced,21,0,24.2,3,7,12.3,249.22
CUST000920,0,24.8,Tablet,Tier 1,75.7,UPI,Female,1.5,3,Fashion,1,Married,19,1,11.6,11,2,17.3,146.01
CUST000921,1,41.7,Tablet,Tier 1,47.2,Credit Card,Female,1.3,5,Grocery,2,Married,19,0,25.8,4,13,40.6,193.54
